movie_title,video_id,user_id,rating,age,sex,occupation,zip_code
20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,3,38,F,administrator,42141

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,5,20,F,homemaker,42459

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,4,19,F,student,93117

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,3,23,M,student,55105

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,4,28,F,other,54467

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,3,41,M,entertainment,01040

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,2,38,M,scientist,27514

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,24,M,technician,85711

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,53,F,other,94043

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,23,M,writer,32067

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,24,M,technician,43537

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,33,F,other,15213

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,42,M,executive,98101

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,57,M,administrator,91344

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,36,M,administrator,05201

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,29,M,student,01002

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,53,M,lawyer,90703

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,39,F,other,30329

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,28,F,other,06405

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,47,M,educator,29206

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,45,M,scientist,55106

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,49,F,educator,97301

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,21,M,entertainment,10309

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,30,M,programmer,06355

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,35,F,other,37212

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,40,M,librarian,02138

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,42,F,homemaker,95660

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,26,M,writer,30068

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,25,M,writer,40206

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,30,F,artist,48197

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,21,F,artist,94533

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,39,M,engineer,55107

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,49,M,engineer,21044

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,40,F,librarian,30030

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,32,M,writer,55369

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,41,M,programmer,94043

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,7,M,student,55436

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,24,M,artist,10003

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,28,F,student,78741

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,23,M,student,27510

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,38,F,administrator,42141

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,20,F,homemaker,42459

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,19,F,student,93117

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,3,23,M,student,55105

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,28,F,other,54467

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,5,41,M,entertainment,01040

15 minute Full Body Yoga Stretches for Stiff &amp; Tight Muscles | Sarah Beth Yoga,68,18,4,38,M,scientist,27514

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,24,M,technician,85711

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,53,F,other,94043

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,23,M,writer,32067

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,24,M,technician,43537

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,33,F,other,15213

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,42,M,executive,98101

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,57,M,administrator,91344

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,36,M,administrator,05201

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,29,M,student,01002

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,53,M,lawyer,90703

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,39,F,other,30329

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,28,F,other,06405

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,47,M,educator,29206

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,45,M,scientist,55106

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,49,F,educator,97301

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,21,M,entertainment,10309

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,30,M,programmer,06355

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,35,F,other,37212

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,40,M,librarian,02138

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,42,F,homemaker,95660

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,26,M,writer,30068

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,25,M,writer,40206

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,30,F,artist,48197

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,21,F,artist,94533

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,39,M,engineer,55107

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,49,M,engineer,21044

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,40,F,librarian,30030

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,32,M,writer,55369

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,41,M,programmer,94043

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,7,M,student,55436

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,24,M,artist,10003

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,28,F,student,78741

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,23,M,student,27510

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,38,F,administrator,42141

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,20,F,homemaker,42459

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,5,19,F,student,93117

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,23,M,student,55105

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,28,F,other,54467

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,3,41,M,entertainment,01040

20 minute Full Body Morning Yoga Stretch &amp; Flow for Mobility | Sarah Beth Yoga,69,18,4,38,M,scientist,27514

Morning Yoga for Flexibility with Tara Stiles,70,18,3,24,M,technician,85711

Morning Yoga for Flexibility with Tara Stiles,70,18,3,53,F,other,94043

Morning Yoga for Flexibility with Tara Stiles,70,18,3,23,M,writer,32067

Morning Yoga for Flexibility with Tara Stiles,70,18,3,24,M,technician,43537

Morning Yoga for Flexibility with Tara Stiles,70,18,3,33,F,other,15213

Morning Yoga for Flexibility with Tara Stiles,70,18,4,42,M,executive,98101

Morning Yoga for Flexibility with Tara Stiles,70,18,4,57,M,administrator,91344

Morning Yoga for Flexibility with Tara Stiles,70,18,5,36,M,administrator,05201

Morning Yoga for Flexibility with Tara Stiles,70,18,5,29,M,student,01002

Morning Yoga for Flexibility with Tara Stiles,70,18,5,53,M,lawyer,90703

Morning Yoga for Flexibility with Tara Stiles,70,18,5,39,F,other,30329

Morning Yoga for Flexibility with Tara Stiles,70,18,4,28,F,other,06405

Morning Yoga for Flexibility with Tara Stiles,70,18,3,47,M,educator,29206

Morning Yoga for Flexibility with Tara Stiles,70,18,4,45,M,scientist,55106

Morning Yoga for Flexibility with Tara Stiles,70,18,5,49,F,educator,97301

Morning Yoga for Flexibility with Tara Stiles,70,18,5,21,M,entertainment,10309

Morning Yoga for Flexibility with Tara Stiles,70,18,5,30,M,programmer,06355

Morning Yoga for Flexibility with Tara Stiles,70,18,3,35,F,other,37212

Morning Yoga for Flexibility with Tara Stiles,70,18,3,40,M,librarian,02138

Morning Yoga for Flexibility with Tara Stiles,70,18,3,42,F,homemaker,95660

Morning Yoga for Flexibility with Tara Stiles,70,18,5,26,M,writer,30068

Morning Yoga for Flexibility with Tara Stiles,70,18,3,25,M,writer,40206

Morning Yoga for Flexibility with Tara Stiles,70,18,5,30,F,artist,48197

Morning Yoga for Flexibility with Tara Stiles,70,18,5,21,F,artist,94533

Morning Yoga for Flexibility with Tara Stiles,70,18,5,39,M,engineer,55107

Morning Yoga for Flexibility with Tara Stiles,70,18,5,49,M,engineer,21044

Morning Yoga for Flexibility with Tara Stiles,70,18,5,40,F,librarian,30030

Morning Yoga for Flexibility with Tara Stiles,70,18,3,32,M,writer,55369

Morning Yoga for Flexibility with Tara Stiles,70,18,5,41,M,programmer,94043

Morning Yoga for Flexibility with Tara Stiles,70,18,5,7,M,student,55436

Morning Yoga for Flexibility with Tara Stiles,70,18,4,24,M,artist,10003

Morning Yoga for Flexibility with Tara Stiles,70,18,5,28,F,student,78741

Morning Yoga for Flexibility with Tara Stiles,70,18,5,23,M,student,27510

Morning Yoga for Flexibility with Tara Stiles,70,18,4,38,F,administrator,42141

Morning Yoga for Flexibility with Tara Stiles,70,18,4,20,F,homemaker,42459

Morning Yoga for Flexibility with Tara Stiles,70,18,4,19,F,student,93117

Morning Yoga for Flexibility with Tara Stiles,70,18,3,23,M,student,55105

Morning Yoga for Flexibility with Tara Stiles,70,18,4,28,F,other,54467

Morning Yoga for Flexibility with Tara Stiles,70,18,3,41,M,entertainment,01040

Morning Yoga for Flexibility with Tara Stiles,70,18,2,38,M,scientist,27514

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,24,M,technician,85711

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,53,F,other,94043

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,23,M,writer,32067

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,24,M,technician,43537

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,33,F,other,15213

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,42,M,executive,98101

10 Minute Yoga to De-Stress with Tara Stiles,71,18,5,57,M,administrator,91344

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,36,M,administrator,05201

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,29,M,student,01002

10 Minute Yoga to De-Stress with Tara Stiles,71,18,5,53,M,lawyer,90703

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,39,F,other,30329

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,28,F,other,06405

10 Minute Yoga to De-Stress with Tara Stiles,71,18,5,47,M,educator,29206

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,45,M,scientist,55106

10 Minute Yoga to De-Stress with Tara Stiles,71,18,5,49,F,educator,97301

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,21,M,entertainment,10309

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,30,M,programmer,06355

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,35,F,other,37212

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,40,M,librarian,02138

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,42,F,homemaker,95660

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,26,M,writer,30068

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,25,M,writer,40206

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,30,F,artist,48197

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,21,F,artist,94533

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,39,M,engineer,55107

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,49,M,engineer,21044

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,40,F,librarian,30030

10 Minute Yoga to De-Stress with Tara Stiles,71,18,5,32,M,writer,55369

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,41,M,programmer,94043

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,7,M,student,55436

10 Minute Yoga to De-Stress with Tara Stiles,71,18,5,24,M,artist,10003

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,28,F,student,78741

10 Minute Yoga to De-Stress with Tara Stiles,71,18,5,23,M,student,27510

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,38,F,administrator,42141

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,20,F,homemaker,42459

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,19,F,student,93117

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,23,M,student,55105

10 Minute Yoga to De-Stress with Tara Stiles,71,18,4,28,F,other,54467

10 Minute Yoga to De-Stress with Tara Stiles,71,18,5,41,M,entertainment,01040

10 Minute Yoga to De-Stress with Tara Stiles,71,18,3,38,M,scientist,27514

"Yoga Practice for Runners, 20min Sequence",72,18,5,24,M,technician,85711

"Yoga Practice for Runners, 20min Sequence",72,18,4,53,F,other,94043

"Yoga Practice for Runners, 20min Sequence",72,18,4,23,M,writer,32067

"Yoga Practice for Runners, 20min Sequence",72,18,5,24,M,technician,43537

"Yoga Practice for Runners, 20min Sequence",72,18,4,33,F,other,15213

"Yoga Practice for Runners, 20min Sequence",72,18,4,42,M,executive,98101

"Yoga Practice for Runners, 20min Sequence",72,18,5,57,M,administrator,91344

"Yoga Practice for Runners, 20min Sequence",72,18,4,36,M,administrator,05201

"Yoga Practice for Runners, 20min Sequence",72,18,5,29,M,student,01002

"Yoga Practice for Runners, 20min Sequence",72,18,5,53,M,lawyer,90703

"Yoga Practice for Runners, 20min Sequence",72,18,5,39,F,other,30329

"Yoga Practice for Runners, 20min Sequence",72,18,2,28,F,other,06405

"Yoga Practice for Runners, 20min Sequence",72,18,4,47,M,educator,29206

"Yoga Practice for Runners, 20min Sequence",72,18,4,45,M,scientist,55106

"Yoga Practice for Runners, 20min Sequence",72,18,4,49,F,educator,97301

"Yoga Practice for Runners, 20min Sequence",72,18,4,21,M,entertainment,10309

"Yoga Practice for Runners, 20min Sequence",72,18,4,30,M,programmer,06355

"Yoga Practice for Runners, 20min Sequence",72,18,4,35,F,other,37212

"Yoga Practice for Runners, 20min Sequence",72,18,4,40,M,librarian,02138

"Yoga Practice for Runners, 20min Sequence",72,18,5,42,F,homemaker,95660

"Yoga Practice for Runners, 20min Sequence",72,18,4,26,M,writer,30068

"Yoga Practice for Runners, 20min Sequence",72,18,4,25,M,writer,40206

"Yoga Practice for Runners, 20min Sequence",72,18,5,30,F,artist,48197

"Yoga Practice for Runners, 20min Sequence",72,18,4,21,F,artist,94533

"Yoga Practice for Runners, 20min Sequence",72,18,3,39,M,engineer,55107

"Yoga Practice for Runners, 20min Sequence",72,18,3,49,M,engineer,21044

"Yoga Practice for Runners, 20min Sequence",72,18,5,40,F,librarian,30030

"Yoga Practice for Runners, 20min Sequence",72,18,3,32,M,writer,55369

"Yoga Practice for Runners, 20min Sequence",72,18,4,41,M,programmer,94043

"Yoga Practice for Runners, 20min Sequence",72,18,4,7,M,student,55436

"Yoga Practice for Runners, 20min Sequence",72,18,4,24,M,artist,10003

"Yoga Practice for Runners, 20min Sequence",72,18,5,28,F,student,78741

"Yoga Practice for Runners, 20min Sequence",72,18,4,23,M,student,27510

"Yoga Practice for Runners, 20min Sequence",72,18,3,38,F,administrator,42141

"Yoga Practice for Runners, 20min Sequence",72,18,3,20,F,homemaker,42459

"Yoga Practice for Runners, 20min Sequence",72,18,3,19,F,student,93117

"Yoga Practice for Runners, 20min Sequence",72,18,5,23,M,student,55105

"Yoga Practice for Runners, 20min Sequence",72,18,5,28,F,other,54467

"Yoga Practice for Runners, 20min Sequence",72,18,4,41,M,entertainment,01040

"Yoga Practice for Runners, 20min Sequence",72,18,4,38,M,scientist,27514

30 min Morning bliss Yoga with Esther Ekhart,73,18,3,24,M,technician,85711

30 min Morning bliss Yoga with Esther Ekhart,73,18,4,53,F,other,94043

30 min Morning bliss Yoga with Esther Ekhart,73,18,4,23,M,writer,32067

30 min Morning bliss Yoga with Esther Ekhart,73,18,5,24,M,technician,43537

30 min Morning bliss Yoga with Esther Ekhart,73,18,4,33,F,other,15213
